year,geo,hh,house_disp,employ_hash_education,employ_total,employ_f,employ_m,not_employ_total,population,child_avg_allwk,child_avg_allnowk,child_avg
2010.0,RO,HHC_31,269.40000000000003,5830.8,41369.5,9002.400000000001,11672.2,5520.1,26232.3,5.2,5.4,1.6
2010.0,RO,HHC_32,287.3,5355.2,21003.9,4943.0,5558.9,12797.1,23305.6,0.0,0.0,0.0
2010.0,RO,HHC_41,67.8,5227.2,34700.9,7811.900000000001,9538.7,11733.5,29083.9,4.8,5.1,1.5
2010.0,RO,HHC_42,71.6,5470.4,48217.1,9975.3,14133.3,19119.7,43228.1,0.0,0.0,0.0
2010.0,SE,HHC_21,99.9,5182.0,3164.2999999999997,1071.8999999999999,507.7,715.1,2306.0,3.0,4.5,1.5
2010.0,SE,HHC_22,590.7,6205.400000000001,22742.0,4450.6,6920.599999999999,6201.5,17576.2,0.0,0.0,0.0
2010.0,SE,HHC_31,205.2,9159.7,25502.5,6116.099999999999,6634.9,1678.1999999999998,14458.6,5.8,6.300000000000001,1.9
2010.0,SE,HHC_32,237.0,8614.7,18424.8,4554.5,4657.9,5897.799999999999,15132.7,0.0,0.0,0.0
2010.0,SE,HHC_41,64.4,7385.8,4295.2,1149.6,997.6,916.0999999999999,3092.6,4.4,3.5999999999999996,1.4
2010.0,SE,HHC_42,85.7,8258.0,5480.2,1344.1,1395.6,1208.3,3969.2,0.0,0.0,0.0
2010.0,SI,HHC_21,74.5,3854.2,199.20000000000002,82.5,17.2,24.7,125.4,2.6,4.199999999999999,1.3
2010.0,SI,HHC_22,407.3,4774.3,1205.6000000000001,205.3,397.4,1048.5,1651.5,0.0,0.0,0.0
2010.0,SI,HHC_31,163.9,5969.8,4834.6,1163.7,1253.0,279.3,2699.0,5.3,5.699999999999999,1.7
2010.0,SI,HHC_32,185.6,4836.5,1713.3,418.8,437.59999999999997,1454.5,2311.8,0.0,0.0,0.0
2010.0,SI,HHC_41,43.599999999999994,6122.8,2770.3,694.3,690.5,585.6,1971.0,4.1,3.9000000000000004,1.4
2010.0,SI,HHC_42,44.9,5930.3,6610.299999999999,1428.0,1877.1,1981.4,5286.700000000001,0.0,0.0,0.0
2010.0,SK,HHC_21,98.1,2621.4,450.9,213.7,4.2,94.4,336.6,1.4,5.0,1.5
2010.0,SK,HHC_22,509.7,3721.0,1598.9,367.5,427.4,1738.6,2554.0,0.0,0.0,0.0
2010.0,SK,HHC_31,229.5,4585.4,8938.5,1755.8999999999999,2709.3,1601.0,6080.599999999999,5.3,7.199999999999999,1.8
2010.0,SK,HHC_32,246.2,4639.5,4140.8,970.1,1094.9,3092.5,5174.599999999999,0.0,0.0,0.0
2010.0,SK,HHC_41,60.3,4426.8,9373.3,2174.7999999999997,2507.7,3226.0,7918.2,2.7,5.4,1.5
2010.0,SK,HHC_42,63.3,4993.7,17507.1,3863.7,4888.9,5859.5,14617.4,0.0,0.0,0.0
2010.0,UK,HHC_21,141.6,4413.3,21869.2,9663.9,1236.7,8258.0,19283.0,3.2,5.699999999999999,1.7
2010.0,UK,HHC_22,710.7,6513.8,61013.9,13013.8,17493.0,34332.8,64895.700000000004,0.0,0.0,0.0
2010.0,UK,HHC_31,310.7,8224.4,152382.3,32712.8,43469.8,18626.5,94856.5,5.7,6.8999999999999995,1.9
2010.0,UK,HHC_32,291.1,8575.0,125990.5,29603.3,33392.0,46984.2,110006.5,0.0,0.0,0.0
2010.0,UK,HHC_41,82.3,7404.2,46119.3,11161.7,11898.199999999999,10917.7,34017.3,4.3,5.699999999999999,1.5
2010.0,UK,HHC_42,91.1,8243.5,102911.5,22900.199999999997,28555.4,25167.4,76694.9,0.0,0.0,0.0
2011.0,AT,HHC_21,90.4,3898.6,1469.9,668.2,65.8,194.3,945.7,2.9,4.800000000000001,1.5
2011.0,AT,HHC_22,497.1,5549.8,11194.4,2471.2999999999997,3122.4,4838.2,10439.4,0.0,0.0,0.0
2011.0,AT,HHC_31,204.8,6132.9,19071.3,4294.6,5238.0,1805.6999999999998,11352.1,5.5,5.5,1.8
2011.0,AT,HHC_32,218.1,5885.3,12666.400000000001,3152.2000000000003,3179.8,6743.8,13080.4,0.0,0.0,0.0
2011.0,AT,HHC_41,47.1,6235.6,9003.6,2180.5,2318.1,1706.3000000000002,6212.900000000001,4.3,5.4,1.5
2011.0,AT,HHC_42,58.0,6266.3,17561.3,3859.7000000000003,4920.5,4628.8,13410.4,0.0,0.0,0.0
2011.0,BE,HHC_21,106.0,4231.7,2331.0,957.0999999999999,204.5,686.5,1865.1999999999998,3.2,5.1,1.6
2011.0,BE,HHC_22,551.6,5060.9,10259.5,2060.9,3066.3,6086.0,11218.5,0.0,0.0,0.0
2011.0,BE,HHC_31,225.2,6070.5,22073.7,5001.9,6030.5,2159.0,13201.2,6.0,6.6000000000000005,1.9
2011.0,BE,HHC_32,224.8,5396.2,10547.6,2393.8,2879.0,10072.4,15348.2,0.0,0.0,0.0
2011.0,BE,HHC_41,49.1,5402.0,14068.699999999999,3320.3,3714.2,3858.8,10895.3,4.7,5.699999999999999,1.6
2011.0,BE,HHC_42,64.89999999999999,5550.1,22096.1,4822.5,6224.5,8017.3,19066.6,0.0,0.0,0.0
2011.0,BG,HHC_21,95.4,2005.6,426.0,192.8,0.0,125.69999999999999,361.9,1.3,4.9,1.4
2011.0,BG,HHC_22,514.1,3926.9,3724.3,776.0,1066.2,4112.5,6019.8,0.0,0.0,0.0
2011.0,BG,HHC_31,218.9,4505.9,10269.6,2365.0,2747.0,1671.3,6844.1,2.9,5.4,1.5
2011.0,BG,HHC_32,235.8,4551.7,7711.7,1979.9,1859.5,6069.5,9966.2,0.0,0.0,0.0
2011.0,BG,HHC_41,59.0,4668.5,9706.5,2408.2,2427.3,3525.3,8409.4,2.5,5.1,1.3
2011.0,BG,HHC_42,63.7,5083.7,21117.5,4695.599999999999,5849.0,8078.2,18665.5,0.0,0.0,0.0
2011.0,CH,HHC_21,125.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,CH,HHC_22,610.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,CH,HHC_31,263.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,CH,HHC_32,273.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,CH,HHC_41,83.19999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,CH,HHC_42,74.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,CY,HHC_21,57.2,2163.0,95.7,46.8,0.0,19.400000000000002,67.2,3.2,5.4,1.6
2011.0,CY,HHC_22,298.9,5279.5,516.6,131.2,125.89999999999999,196.10000000000002,456.3,0.0,0.0,0.0
2011.0,CY,HHC_31,149.9,6200.4,2172.2,478.7,606.2,215.5,1304.3000000000002,5.6,6.0,1.8
2011.0,CY,HHC_32,118.5,5780.4,1107.6,243.4,310.70000000000005,545.2,1099.1,0.0,0.0,0.0
2011.0,CY,HHC_41,27.200000000000003,6302.3,1118.0,282.1,276.3,238.6,798.3,4.9,4.5,1.6
2011.0,CY,HHC_42,31.900000000000002,6313.4,2152.6,542.3000000000001,533.5,621.6,1698.1,0.0,0.0,0.0
2011.0,CZ,HHC_21,117.5,3705.4,1804.3,805.7,95.6,424.0,1330.2,2.8,5.1,1.5
2011.0,CZ,HHC_22,582.1,5591.2,8358.7,1642.0,2537.4,4828.3,9006.9,0.0,0.0,0.0
2011.0,CZ,HHC_31,243.2,5710.4,23700.5,4341.0,7508.9,3500.3,15352.8,5.2,5.1,1.7
2011.0,CZ,HHC_32,280.0,6061.3,16703.3,3805.3,4545.9,8897.7,17250.1,0.0,0.0,0.0
2011.0,CZ,HHC_41,70.0,5490.4,10655.8,2598.3,2727.9,2734.1,8063.9,3.7,4.800000000000001,1.3
2011.0,CZ,HHC_42,68.8,5664.0,26789.0,5659.5,7735.0,7169.5,20563.7,0.0,0.0,0.0
2011.0,DE,HHC_21,121.7,3404.7,17912.4,8033.2,879.0,3735.8,13011.8,2.9,4.800000000000001,1.4
2011.0,DE,HHC_22,629.8,5994.5,135822.4,28926.7,38984.6,53509.5,121458.3,0.0,0.0,0.0
2011.0,DE,HHC_31,264.9,5863.7,174376.9,37568.0,49559.5,18843.3,106208.7,5.3,5.699999999999999,1.7
2011.0,DE,HHC_32,291.5,6114.6,169434.7,41546.7,43142.2,80516.1,165307.2,0.0,0.0,0.0
2011.0,DE,HHC_41,68.3,5704.4,49867.6,11829.2,13033.4,10370.3,35535.0,3.8,5.4,1.4
2011.0,DE,HHC_42,82.9,6568.1,131475.8,29739.7,35963.9,28755.9,94596.2,0.0,0.0,0.0
2011.0,DK,HHC_21,137.9,5955.9,3221.2,1162.2,437.90000000000003,451.7,2083.3999999999996,3.2,4.800000000000001,1.6
2011.0,DK,HHC_22,735.8,7057.4,9703.7,1949.9,2901.8,2924.9,7776.799999999999,0.0,0.0,0.0
2011.0,DK,HHC_31,295.6,7904.3,15169.300000000001,3688.3,3891.8,948.0999999999999,8545.6,5.7,6.2,1.9
2011.0,DK,HHC_32,306.7,8026.9,10560.8,2579.0,2701.6,4167.2,9449.4,0.0,0.0,0.0
2011.0,DK,HHC_41,78.1,7077.1,3662.5,977.0,852.9,477.90000000000003,2316.5,4.199999999999999,5.4,1.4
2011.0,DK,HHC_42,41.3,7742.0,4305.2,1032.3999999999999,1117.9,959.0999999999999,3114.8,0.0,0.0,0.0
2011.0,EE,HHC_21,80.2,3811.9,333.9,142.4,21.799999999999997,48.6,223.3,2.7,4.5,1.3
2011.0,EE,HHC_22,450.5,5428.7,1713.4,424.59999999999997,430.8,637.3,1495.8,0.0,0.0,0.0
2011.0,EE,HHC_31,201.4,4947.8,2822.4,584.5,826.3000000000001,439.3,1852.5,5.5,5.699999999999999,1.8
2011.0,EE,HHC_32,199.2,6080.0,2056.6,522.4,505.09999999999997,795.0,1824.3,0.0,0.0,0.0
2011.0,EE,HHC_41,54.2,5185.2,1389.4,355.59999999999997,338.0,459.0,1158.5,4.0,4.5,1.4
2011.0,EE,HHC_42,64.9,5277.1,2341.4,587.1,581.1,1136.0,2309.7,0.0,0.0,0.0
2011.0,EL,HHC_21,166.9,3814.0,741.7,325.7,41.6,162.4,538.5,2.9,4.800000000000001,1.5
2011.0,EL,HHC_22,823.7,4935.9,6940.6,1337.3,2132.7000000000003,5654.700000000001,9126.400000000001,0.0,0.0,0.0
2011.0,EL,HHC_31,362.4,5529.4,23342.3,4659.2,7011.099999999999,4491.299999999999,16167.7,5.1,5.4,1.7
2011.0,EL,HHC_32,348.9,4842.8,10944.5,2485.2,2987.0,10137.6,15612.1,0.0,0.0,0.0
2011.0,EL,HHC_41,102.3,4968.8,6771.0,1492.2,1890.1999999999998,3143.9,6533.299999999999,3.9,4.199999999999999,1.4
2011.0,EL,HHC_42,92.5,4681.2,24813.6,4921.2,7485.7,13336.3,25743.5,0.0,0.0,0.0
2011.0,ES,HHC_21,109.7,4734.9,4741.4,1989.9,376.6,1133.9,3516.8999999999996,2.6,4.199999999999999,1.3
2011.0,ES,HHC_22,465.3,5529.8,29029.5,5775.299999999999,8738.5,17192.3,31708.1,0.0,0.0,0.0
2011.0,ES,HHC_31,236.1,5885.4,100317.6,21614.399999999998,28544.2,20599.4,70759.8,5.0,5.1,1.6
2011.0,ES,HHC_32,191.8,5487.0,54390.899999999994,12618.1,14577.0,33435.5,60631.3,0.0,0.0,0.0
2011.0,ES,HHC_41,57.8,4994.4,42114.8,10012.9,11043.1,19563.2,40624.1,4.1,4.5,1.4
2011.0,ES,HHC_42,48.9,4996.5,105252.9,23543.7,29082.8,56319.7,108945.9,0.0,0.0,0.0
2011.0,FI,HHC_21,90.30000000000001,3331.7,461.2,201.2,27.0,59.400000000000006,299.1,3.2,4.800000000000001,1.5
2011.0,FI,HHC_22,432.5,5489.2,7822.8,1862.5,2047.3000000000002,3884.6,7798.7,0.0,0.0,0.0
2011.0,FI,HHC_31,168.2,6730.9,13482.1,3058.7,3679.7,1395.5,8154.9,6.4,8.399999999999999,2.1
2011.0,FI,HHC_32,175.0,6325.8,13839.5,3487.7,3432.2,5465.5,12390.3,0.0,0.0,0.0
2011.0,FI,HHC_41,37.8,6125.0,3040.2,739.6,779.1999999999999,547.6,2077.6,5.9,5.699999999999999,2.0
2011.0,FI,HHC_42,40.3,5796.1,4639.2,1027.3999999999999,1290.1,1675.5,4001.7,0.0,0.0,0.0
2011.0,FR,HHC_21,98.1,4497.9,16544.5,6768.7,1483.1,3327.6000000000004,11727.8,3.1,5.4,1.6
2011.0,FR,HHC_22,451.90000000000003,5428.6,68354.90000000001,14529.5,19619.7,37368.1,71573.9,0.0,0.0,0.0
2011.0,FR,HHC_31,193.79999999999998,6390.6,166834.6,37766.0,45613.3,17807.3,101301.6,5.7,6.300000000000001,1.9
2011.0,FR,HHC_32,182.2,5799.3,99341.3,24280.0,25376.899999999998,62315.600000000006,112000.2,0.0,0.0,0.0
2011.0,FR,HHC_41,50.8,5439.3,40430.9,10000.4,10204.800000000001,12783.0,33033.6,4.1,5.699999999999999,1.5
2011.0,FR,HHC_42,48.6,5413.4,69445.1,16205.9,18511.3,29012.2,63771.9,0.0,0.0,0.0
2011.0,HR,HHC_21,92.3,3443.1,176.39999999999998,74.6,13.8,47.0,141.2,1.3,4.800000000000001,1.4
2011.0,HR,HHC_22,455.0,3983.2,1108.7,242.0,311.5,1827.6999999999998,2383.7,0.0,0.0,0.0
2011.0,HR,HHC_31,205.2,5055.3,5565.5,1264.7,1516.3,911.4,3698.3,5.7,7.199999999999999,1.9
2011.0,HR,HHC_32,222.2,4383.9,2117.5,512.0,546.1,2449.2000000000003,3509.2,0.0,0.0,0.0
2011.0,HR,HHC_41,60.0,5135.3,8758.6,2036.2,2342.7000000000003,3127.6,7507.2,5.1,6.6000000000000005,1.7
2011.0,HR,HHC_42,62.4,4865.5,11407.5,2444.5,3258.8,5514.5,11218.8,0.0,0.0,0.0
2011.0,HU,HHC_21,109.3,3159.0,1340.8999999999999,591.8,77.4,405.5,1092.6,2.9,5.1,1.5
2011.0,HU,HHC_22,611.1,4515.6,6591.6,1427.6999999999998,1862.8999999999999,5930.6,9232.7,0.0,0.0,0.0
2011.0,HU,HHC_31,263.8,4742.4,16701.100000000002,3144.5,5201.900000000001,3883.3,12247.2,5.2,6.6000000000000005,1.8
2011.0,HU,HHC_32,281.9,5115.5,10933.4,2752.7000000000003,2712.1,7406.1,12875.8,0.0,0.0,0.0
2011.0,HU,HHC_41,71.4,4674.8,9806.800000000001,2400.6000000000004,2500.6,4319.0,9229.0,4.1,5.4,1.5
2011.0,HU,HHC_42,78.6,5185.3,22949.800000000003,5354.1,6119.0,9831.8,21308.1,0.0,0.0,0.0
2011.0,IE,HHC_21,84.69999999999999,2131.6,891.8,413.9,30.1,552.3,1007.6,3.3,5.699999999999999,1.8
2011.0,IE,HHC_22,471.3,4565.7,2330.3,559.3,602.4000000000001,1579.0,2751.9,0.0,0.0,0.0
2011.0,IE,HHC_31,194.1,6221.1,11393.0,2437.4,3252.9,2489.6000000000004,8192.2,6.300000000000001,7.199999999999999,2.1
2011.0,IE,HHC_32,199.6,6871.3,5955.3,1434.7,1541.8,2481.3,5461.9,0.0,0.0,0.0
2011.0,IE,HHC_41,41.099999999999994,6313.5,4169.6,1027.1,1056.2,1615.0,3702.9,4.6,5.699999999999999,1.6
2011.0,IE,HHC_42,75.8,6604.5,9077.9,2028.5,2510.0,3489.3999999999996,8028.700000000001,0.0,0.0,0.0
2011.0,IS,HHC_21,116.69999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,IS,HHC_22,542.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,IS,HHC_31,268.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,IS,HHC_32,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,IS,HHC_41,34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,IS,HHC_42,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,IT,HHC_21,111.5,5911.9,6193.099999999999,2793.0,303.5,1067.6,4168.799999999999,2.8,4.5,1.4
2011.0,IT,HHC_22,401.2,5864.7,50036.9,10180.5,14838.0,32900.2,57918.8,0.0,0.0,0.0
2011.0,IT,HHC_31,195.3,6605.2,129995.5,24955.6,40041.7,24258.8,89258.1,4.9,5.1,1.6
2011.0,IT,HHC_32,193.0,5423.5,55006.7,12421.6,15081.5,48262.5,75765.7,0.0,0.0,0.0
2011.0,IT,HHC_41,54.599999999999994,5193.9,43200.8,8837.0,12763.1,20673.6,42274.6,3.7,3.9000000000000004,1.3
2011.0,IT,HHC_42,49.4,4775.9,124592.5,25082.3,37214.1,72591.9,134888.09999999998,0.0,0.0,0.0
2011.0,LT,HHC_21,96.7,2649.2,812.5,355.5,50.8,160.4,589.0,1.3,4.7,1.4
2011.0,LT,HHC_22,525.9,4074.9,2822.4,678.5,714.0999999999999,2108.9,3542.7,0.0,0.0,0.0
2011.0,LT,HHC_31,223.20000000000002,4564.4,5771.5,1395.3000000000002,1485.2,678.5,3588.3999999999996,5.2,6.0,1.7
2011.0,LT,HHC_32,249.29999999999998,4107.7,2944.3,730.5,735.1999999999999,1819.8,3316.3999999999996,0.0,0.0,0.0
2011.0,LT,HHC_41,57.3,4071.3,3669.3,1018.3000000000001,810.8,1292.5,3143.2999999999997,2.7,4.800000000000001,1.4
2011.0,LT,HHC_42,65.89999999999999,4641.0,6153.1,1539.5,1527.0,2701.7,5793.299999999999,0.0,0.0,0.0
2011.0,LU,HHC_21,86.8,3929.3,112.1,50.2,5.1,7.8,65.0,3.1,5.699999999999999,1.5
2011.0,LU,HHC_22,394.1,5592.0,696.7,126.9,221.2,206.1,556.2,0.0,0.0,0.0
2011.0,LU,HHC_31,158.8,6228.0,1456.1,297.6,429.7,175.0,904.9,5.9,5.699999999999999,1.9
2011.0,LU,HHC_32,151.1,5386.3,786.4000000000001,178.1,213.8,393.70000000000005,789.1,0.0,0.0,0.0
2011.0,LU,HHC_41,36.1,4440.6,400.4,94.3,104.60000000000001,153.3,355.5,4.3,6.0,1.5
2011.0,LU,HHC_42,47.099999999999994,5333.4,647.6,147.0,175.8,318.9,645.2,0.0,0.0,0.0
2011.0,LV,HHC_21,96.2,3210.0,508.9,215.6,38.099999999999994,103.1,365.20000000000005,2.8,4.199999999999999,1.4
2011.0,LV,HHC_22,557.3,4402.5,1268.3,334.5,293.4,1036.4,1679.7,0.0,0.0,0.0
2011.0,LV,HHC_31,230.1,4719.7,3332.7,762.6,897.8000000000001,521.4,2196.5,5.0,5.4,1.6
2011.0,LV,HHC_32,258.9,5289.7,2053.2000000000003,515.0,507.90000000000003,1094.0,2127.2,0.0,0.0,0.0
2011.0,LV,HHC_41,58.7,4974.5,3200.7999999999997,911.1,683.4,1139.5,2746.4,4.1,4.5,1.5
2011.0,LV,HHC_42,68.6,5205.2,4922.8,1178.2,1278.8,2161.5,4628.4,0.0,0.0,0.0
2011.0,MK,HHC_21,124.30000000000001,1267.3,32.5,6.0,10.0,30.7,49.5,1.7,5.4,1.8
2011.0,MK,HHC_22,559.8,1977.0,104.10000000000001,20.0,31.299999999999997,306.1,361.2,0.0,0.0,0.0
2011.0,MK,HHC_31,312.5,4140.7,2309.2999999999997,483.1,670.3,655.1,1812.1,5.8,6.6000000000000005,2.0
2011.0,MK,HHC_32,313.0,3537.9,509.6,111.60000000000001,142.9,816.9,1073.2,0.0,0.0,0.0
2011.0,MK,HHC_41,88.5,3765.0,3977.2999999999997,742.9,1245.2,2965.4,4954.2,5.3,6.8999999999999995,1.9
2011.0,MK,HHC_42,93.10000000000001,4295.3,4681.3,952.9000000000001,1387.5,2879.4,5220.5,0.0,0.0,0.0
2011.0,MT,HHC_21,62.5,1020.7,21.1,9.7,0.0,15.7,26.5,3.4000000000000004,5.4,1.7
2011.0,MT,HHC_22,292.5,3974.9,112.5,15.3,39.900000000000006,108.1,167.70000000000002,0.0,0.0,0.0
2011.0,MT,HHC_31,130.2,4806.5,828.8,145.8,267.90000000000003,162.3,578.3,5.3,5.4,1.8
2011.0,MT,HHC_32,137.2,4614.8,253.7,49.9,76.69999999999999,277.6,405.70000000000005,0.0,0.0,0.0
2011.0,MT,HHC_41,29.9,5032.4,498.4,92.0,156.7,200.6,451.3,3.9000000000000004,4.5,1.3
2011.0,MT,HHC_42,30.099999999999998,6138.1,1229.6,211.6,403.20000000000005,470.3,1085.3,0.0,0.0,0.0
2011.0,NL,HHC_21,120.5,5280.5,2885.6,1213.1,228.6,650.8,2103.0,3.3,5.1,1.6
2011.0,NL,HHC_22,669.9,6117.1,21399.899999999998,4268.4,6431.5,9567.3,20267.4,0.0,0.0,0.0
2011.0,NL,HHC_31,285.6,8569.6,46491.8,10724.7,12519.7,3659.3,26909.9,5.8,6.300000000000001,1.9
2011.0,NL,HHC_32,291.0,8329.0,37814.799999999996,8858.2,10049.3,15230.1,34137.2,0.0,0.0,0.0
2011.0,NL,HHC_41,76.6,8459.2,11393.1,2807.0,2888.3,1895.9,7594.4,4.0,4.5,1.4
2011.0,NL,HHC_42,36.2,8224.1,22278.5,4865.8,6273.5,4315.6,15454.7,0.0,0.0,0.0
2011.0,NO,HHC_21,104.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,NO,HHC_22,533.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,NO,HHC_31,238.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,NO,HHC_32,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,NO,HHC_41,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,NO,HHC_42,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011.0,PL,HHC_21,102.0,3465.2999999999997,3869.7,1779.0,140.10000000000002,940.0,2905.1000000000004,2.9,5.2,1.5
2011.0,PL,HHC_22,559.6,4516.5,13980.0,3424.9,3564.1,13110.8,20101.4,0.0,0.0,0.0
2011.0,PL,HHC_31,254.5,6092.3,74449.0,15703.4,21515.100000000002,9217.2,46461.5,5.2,5.4,1.7
2011.0,PL,HHC_32,267.0,5271.7,34348.0,7759.599999999999,9411.599999999999,23810.7,40987.5,0.0,0.0,0.0
2011.0,PL,HHC_41,61.6,5290.3,67122.0,15354.9,18206.1,22314.9,55875.899999999994,4.5,4.800000000000001,1.5
2011.0,PL,HHC_42,68.5,5077.1,86574.9,18340.5,24946.9,36133.6,79420.9,0.0,0.0,0.0
2011.0,PT,HHC_21,96.3,3736.8,1715.3,783.8,72.9,258.0,1131.8,3.0,5.1,1.5
2011.0,PT,HHC_22,362.5,5200.2,4774.9,1112.6,1266.1000000000001,3234.1,5635.8,0.0,0.0,0.0
2011.0,PT,HHC_31,209.4,5933.8,25734.0,6010.9,6849.400000000001,2588.6000000000004,15482.9,4.6,4.800000000000001,1.5
2011.0,PT,HHC_32,162.1,5884.6,12082.7,2775.4,3266.1,7434.0,13481.7,0.0,0.0,0.0
2011.0,PT,HHC_41,53.6,5066.9,12674.6,3173.9,3160.6,4228.700000000001,10568.8,3.9,4.5,1.3
2011.0,PT,HHC_42,44.599999999999994,5737.7,27297.2,6326.2,7322.6,10830.6,24479.100000000002,0.0,0.0,0.0
2011.0,RO,HHC_21,73.0,3376.0,1631.6,657.7,158.0,474.70000000000005,1368.3,1.4,4.9,1.5
2011.0,RO,HHC_22,369.6,4696.0,9372.7,1889.4,2791.0,8534.9,13228.4,0.0,0.0,0.0
2011.0,RO,HHC_31,153.8,5633.5,39506.3,8716.4,11028.300000000001,5445.299999999999,25229.3,5.2,6.0,1.6
2011.0,RO,HHC_32,151.3,5220.5,19694.3,4654.8,5189.0,12409.7,22262.0,0.0,0.0,0.0
2011.0,RO,HHC_41,39.400000000000006,5152.0,34718.100000000006,7907.400000000001,9451.800000000001,12755.2,30114.0,4.8,5.1,1.5
2011.0,RO,HHC_42,42.0,5427.8,47841.2,10075.5,13845.3,18723.2,42643.6,0.0,0.0,0.0
2011.0,SE,HHC_21,101.9,5971.0,3455.0,1217.1999999999998,510.0,612.1000000000001,2343.6,3.1,4.5,1.5
2011.0,SE,HHC_22,615.3,6244.1,24285.2,4768.3,7374.400000000001,6443.8,18587.699999999997,0.0,0.0,0.0
2011.0,SE,HHC_31,221.4,8975.7,26049.2,6240.8,6783.6,1493.8,14543.599999999999,5.6,5.4,1.9
2011.0,SE,HHC_32,249.8,8293.3,18031.9,4547.2,4468.8,5682.9,14713.4,0.0,0.0,0.0
2011.0,SE,HHC_41,78.6,7301.5,4197.4,1088.6,1009.5,679.6,2796.1,4.0,5.699999999999999,1.4
2011.0,SE,HHC_42,65.4,7521.2,5296.0,1340.5,1306.5,1125.3000000000002,3792.2,0.0,0.0,0.0
2011.0,SI,HHC_21,77.5,3977.7,223.20000000000002,91.6,18.7,22.200000000000003,135.2,3.0,4.800000000000001,1.5
2011.0,SI,HHC_22,415.1,4736.3,1428.9,253.8,460.5,1094.1,1808.9,0.0,0.0,0.0
2011.0,SI,HHC_31,167.6,6040.9,4970.2,1192.6,1291.4,301.79999999999995,2789.6,5.4,5.699999999999999,1.7
2011.0,SI,HHC_32,185.8,4975.9,1741.5,431.59999999999997,438.7,1561.5,2433.1,0.0,0.0,0.0
2011.0,SI,HHC_41,41.400000000000006,5737.5,2436.6,598.7,618.9,567.0,1785.5,4.1,4.5,1.4
2011.0,SI,HHC_42,44.099999999999994,5541.6,6068.599999999999,1323.3,1710.9,2067.7,5102.1,0.0,0.0,0.0
2011.0,SK,HHC_21,93.9,2621.4,488.7,226.9,13.399999999999999,76.4,326.6,2.6,4.199999999999999,1.3
2011.0,SK,HHC_22,508.5,3952.2,1836.9,415.7,498.9,1740.0,2674.2,0.0,0.0,0.0
2011.0,SK,HHC_31,247.5,4647.2,9092.4,1739.0,2803.9,1596.4,6151.9,5.4,6.8999999999999995,1.8
2011.0,SK,HHC_32,255.6,4540.1,4042.5,960.1,1054.1000000000001,3183.6,5212.6,0.0,0.0,0.0
2011.0,SK,HHC_41,58.5,4375.2,8791.4,2046.5,2347.4,3064.1,7466.3,4.2,5.1,1.5
2011.0,SK,HHC_42,64.2,4942.6,17682.0,3850.4,4989.5,5886.099999999999,14730.5,0.0,0.0,0.0
2011.0,TR,HHC_21,87.6,4553.8,3090.8,1235.1000000000001,310.0,2044.3000000000002,3589.4000000000005,3.9000000000000004,6.300000000000001,1.9
2011.0,TR,HHC_22,415.3,4889.9,8027.099999999999,1411.2,2602.5,8151.0,12164.6,0.0,0.0,0.0
2011.0,TR,HHC_31,222.4,5522.1,155132.1,17426.699999999997,60139.5,54550.0,132116.4,6.3,6.8999999999999995,2.1
2011.0,TR,HHC_32,192.4,4932.0,38521.2,6210.7,13050.1,28976.0,48236.5,0.0,0.0,0.0
2011.0,TR,HHC_41,49.6,4881.6,130083.7,19850.3,45191.5,66834.0,131875.5,6.1,6.300000000000001,2.0
2011.0,TR,HHC_42,55.199999999999996,4535.6,92780.9,15257.5,31133.0,55640.6,102031.1,0.0,0.0,0.0
2011.0,UK,HHC_21,147.1,4145.1,23634.0,10140.3,1642.5,8269.0,20163.8,3.3,5.8,1.7
2011.0,UK,HHC_22,703.2,6563.7,70181.8,15544.2,19546.7,35930.1,71079.8,0.0,0.0,0.0
